Wavenumber,0,1,2,5,10,15,20,30
921.8,0.182989,0.183014,0.179602,0.158744,0.135425,0.123742,0.117184,0.110118
922.765,0.18213,0.182888,0.17945,0.158741,0.135302,0.123564,0.116903,0.109711
923.729,0.180644,0.18228,0.178957,0.158443,0.135005,0.123275,0.116483,0.109221
924.693,0.17856,0.181097,0.178053,0.157776,0.134448,0.122786,0.115918,0.108631
925.657,0.176083,0.179451,0.176728,0.156797,0.133658,0.122121,0.115276,0.107988
926.622,0.173414,0.177564,0.175065,0.155655,0.132749,0.121388,0.114588,0.107323
927.586,0.170644,0.175594,0.173219,0.154444,0.131788,0.12063,0.113834,0.106605
928.55,0.16788,0.173633,0.171363,0.153188,0.130791,0.119807,0.113013,0.105807
929.514,0.1654,0.17186,0.169713,0.151961,0.129831,0.118932,0.112203,0.105001
930.478,0.163527,0.170516,0.16849,0.150914,0.129009,0.118095,0.111474,0.104316
931.443,0.162419,0.169763,0.167836,0.150184,0.12836,0.117385,0.11082,0.103777
932.407,0.16212,0.169688,0.16782,0.149881,0.12791,0.116875,0.110266,0.103318
933.371,0.162724,0.170376,0.168488,0.15008,0.127728,0.116599,0.10988,0.102899
934.335,0.164363,0.171919,0.169873,0.150803,0.127865,0.116537,0.109691,0.102541
935.3,0.167177,0.174426,0.172052,0.152087,0.12831,0.116655,0.109707,0.102294
936.264,0.171325,0.178024,0.175162,0.153984,0.129038,0.116947,0.109907,0.102182
937.228,0.176962,0.182795,0.179333,0.156512,0.130074,0.117434,0.110247,0.102182
938.192,0.184258,0.188808,0.184666,0.159731,0.13152,0.118181,0.110733,0.102291
939.156,0.19343,0.196255,0.191322,0.16382,0.133499,0.119309,0.111434,0.102561
940.121,0.204679,0.20542,0.199514,0.168954,0.136078,0.120893,0.112414,0.103024
941.085,0.218171,0.216497,0.209451,0.175221,0.139296,0.122891,0.11371,0.103668
942.049,0.23408,0.229581,0.221329,0.182741,0.143238,0.125304,0.115361,0.104521
943.013,0.252405,0.244684,0.235167,0.191733,0.148022,0.128272,0.117437,0.105646
943.978,0.272786,0.261661,0.250744,0.202353,0.153799,0.131966,0.12006,0.107108
944.942,0.294448,0.279985,0.267587,0.214435,0.160649,0.136474,0.123327,0.108981
945.906,0.316185,0.298636,0.284875,0.227437,0.168457,0.141752,0.127212,0.111293
946.87,0.336436,0.316302,0.301434,0.240547,0.176864,0.147573,0.131575,0.113979
947.835,0.353653,0.331612,0.315956,0.252758,0.185274,0.153592,0.136216,0.116939
948.799,0.36664,0.343331,0.327286,0.262977,0.192937,0.159375,0.140821,0.120019
949.763,0.374683,0.350736,0.334664,0.270271,0.199112,0.164355,0.144885,0.122897
950.727,0.377682,0.35384,0.33792,0.274209,0.203236,0.167945,0.147872,0.12516
951.691,0.37627,0.353192,0.337569,0.275068,0.205136,0.169874,0.149542,0.12655
952.656,0.371539,0.349678,0.334589,0.273692,0.205173,0.170369,0.150059,0.127072
953.62,0.364526,0.344252,0.329902,0.271042,0.204059,0.169986,0.149848,0.126945
954.584,0.355897,0.337501,0.324003,0.267721,0.20247,0.169227,0.149356,0.12651
955.548,0.345752,0.329378,0.316818,0.263652,0.200636,0.168242,0.148758,0.126035
956.513,0.333616,0.319266,0.30773,0.258105,0.198092,0.166759,0.147803,0.125485
957.477,0.318892,0.306442,0.295985,0.250158,0.193959,0.164191,0.145997,0.124474
958.441,0.301398,0.290705,0.281289,0.239308,0.187597,0.159965,0.142893,0.122527
959.405,0.281505,0.272536,0.26406,0.225875,0.179014,0.15393,0.138277,0.119409
960.369,0.26,0.252838,0.245299,0.210926,0.168866,0.146524,0.132361,0.115284
961.334,0.237961,0.232824,0.22636,0.19585,0.158272,0.138646,0.125866,0.110696
962.298,0.21661,0.213867,0.208596,0.181949,0.148438,0.131285,0.119731,0.106322
963.262,0.197058,0.197078,0.192991,0.170082,0.140159,0.125089,0.114605,0.102632
964.226,0.180067,0.183027,0.180052,0.16054,0.133634,0.120233,0.110633,0.0997471
965.191,0.166023,0.171845,0.169926,0.153257,0.12874,0.116614,0.107678,0.0975843
966.155,0.155037,0.163414,0.162489,0.148041,0.125295,0.114081,0.105596,0.0960622
967.119,0.146921,0.15742,0.157342,0.144569,0.123051,0.112485,0.104267,0.0951162
968.083,0.141137,0.153321,0.153863,0.142341,0.121619,0.111578,0.103505,0.0945828
969.047,0.136918,0.150429,0.15138,0.140777,0.120584,0.111022,0.103053,0.0942206
970.012,0.133476,0.148063,0.149301,0.139375,0.119657,0.110564,0.102697,0.093898
970.976,0.130167,0.14568,0.147149,0.137816,0.118663,0.110076,0.102312,0.0936129
971.94,0.12659,0.142928,0.144625,0.135959,0.117446,0.109461,0.101824,0.093332
972.904,0.122595,0.139717,0.141693,0.133802,0.115978,0.108681,0.101235,0.0929876
973.869,0.118259,0.136212,0.138496,0.131457,0.114412,0.107828,0.10062,0.0925752
974.833,0.113753,0.132637,0.13522,0.129078,0.112879,0.107038,0.100029,0.0921515
975.797,0.109236,0.129127,0.132041,0.126801,0.111405,0.106361,0.0994982,0.0917808
